PassengerId,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,num,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_True,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,VIP_True,deck_B,deck_C,deck_D,deck_E,deck_F,deck_G,deck_T,side_S
0088_01,45.0,False,False,False,False,False,True,5.0,False,True,True,True,False,False,False,False,False,True,False,False,False,True
0090_01,35.0,False,False,False,False,False,True,15.0,False,False,True,False,True,False,False,False,False,False,False,True,False,True
0091_01,26.0,False,False,False,False,False,True,16.0,False,False,True,False,True,False,False,False,False,False,False,True,False,True
0091_02,27.0,False,False,False,False,False,False,20.0,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0092_01,19.0,False,False,False,False,False,False,9.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0092_02,0.0,False,False,False,False,False,True,9.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0092_03,3.0,False,False,False,False,False,True,9.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0097_01,54.0,False,False,False,False,False,False,2.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True
0098_01,26.0,False,False,False,False,False,False,11.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0098_02,26.0,False,False,False,False,False,True,11.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0099_01,23.0,False,False,False,False,False,False,19.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0099_02,2.0,False,False,False,False,False,True,12.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0101_01,31.0,False,False,False,False,False,True,427.0,False,True,True,False,True,False,False,False,False,False,True,False,False,True
0102_01,18.0,False,False,False,False,False,False,23.0,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0103_01,24.0,False,False,False,False,False,True,24.0,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0103_02,9.0,False,False,False,False,False,True,18.0,False,False,True,False,False,False,False,False,False,False,False,True,False,True
0103_03,6.0,False,False,False,False,False,False,18.0,False,False,True,False,True,False,False,False,False,False,False,True,False,True
0105_01,27.0,False,False,False,False,False,False,21.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0107_01,21.0,False,False,False,False,False,False,2.0,False,True,False,False,True,False,False,False,True,False,False,False,False,True
0108_01,23.0,False,False,False,False,False,False,19.0,False,False,True,False,True,False,False,False,False,False,False,True,False,True
0108_02,31.0,False,False,False,False,False,False,19.0,False,False,False,False,True,False,False,False,False,False,False,True,False,True
0108_03,0.0,False,False,False,False,False,True,19.0,False,False,False,False,True,False,False,False,False,False,False,True,False,True
0110_01,32.0,False,False,False,False,False,False,427.0,True,False,False,False,True,False,False,False,False,False,True,False,False,True
0110_02,40.0,False,False,False,False,False,False,5.0,True,False,False,False,True,False,True,False,False,False,False,False,False,False
0110_03,42.0,False,False,False,False,False,True,5.0,True,False,False,False,True,False,True,False,False,False,False,False,False,False
0110_04,28.0,False,False,False,False,False,True,5.0,True,False,True,False,True,False,True,False,False,False,False,False,False,False
0111_01,29.0,False,False,False,False,False,True,6.0,True,False,True,False,True,False,False,False,False,True,False,False,False,True
0112_01,48.0,True,True,True,True,True,True,1.0,True,False,False,False,False,True,True,False,False,False,False,False,False,True
0113_01,64.0,False,False,False,False,False,True,23.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0114_01,27.0,False,False,False,False,False,False,20.0,False,False,False,False,True,False,False,False,False,False,False,True,False,True
0115_01,26.0,False,False,False,False,False,True,24.0,False,True,False,False,True,False,False,False,False,False,True,False,False,False
0116_01,33.0,False,False,False,False,False,True,4.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False
0119_01,39.0,False,False,False,False,False,False,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0119_02,13.0,False,False,False,False,False,True,0.0,True,False,True,False,True,False,False,False,False,False,False,False,False,False
0120_01,24.0,False,False,False,False,False,True,25.0,False,True,True,False,True,False,False,False,False,False,True,False,False,False
0122_01,29.0,False,False,False,False,False,False,21.0,False,False,False,False,True,False,False,False,False,False,False,True,False,True
0123_01,18.0,False,False,False,False,False,False,27.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0126_01,67.0,False,False,False,False,False,True,27.0,False,True,True,False,True,False,False,False,False,False,True,False,False,True
0127_01,35.0,False,False,False,False,False,False,7.0,False,True,False,False,True,False,False,False,False,True,False,False,False,True
0128_01,61.0,True,True,True,True,True,False,3.0,False,True,False,False,True,True,False,False,True,False,False,False,False,True
0128_02,45.0,False,False,False,False,False,False,8.0,False,True,False,False,True,False,False,False,False,True,False,False,False,True
0129_01,22.0,False,False,False,False,False,True,22.0,False,False,True,True,False,False,False,False,False,False,False,True,False,True
0133_01,19.0,False,False,False,False,False,True,29.0,False,True,True,False,True,False,False,False,False,False,True,False,False,True
0133_02,36.0,False,False,False,False,False,False,5.0,False,True,False,False,True,False,False,False,True,False,False,False,False,True
0134_01,19.0,False,False,False,False,False,True,17.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0136_01,47.0,False,False,False,False,False,False,23.0,False,False,False,True,False,False,False,False,False,False,False,True,False,True
0138_01,13.0,False,False,False,False,False,True,18.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0138_02,34.0,False,False,False,False,False,False,5.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0139_01,35.0,False,False,False,False,False,True,6.0,True,False,True,False,False,False,False,True,False,False,False,False,False,True
0140_01,24.0,False,False,False,False,False,True,19.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0140_02,26.0,False,False,False,False,False,False,29.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0141_01,31.0,False,False,False,False,False,False,30.0,False,True,False,False,True,False,False,False,False,False,True,False,False,False
0144_01,20.0,False,False,False,False,False,True,31.0,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0146_01,56.0,False,False,False,False,False,False,25.0,False,False,False,False,True,False,False,False,False,False,False,True,False,True
0147_01,50.0,False,False,False,False,False,True,26.0,False,False,True,False,True,False,False,False,False,False,False,True,False,True
0148_01,42.0,False,False,False,False,False,False,31.0,False,True,False,False,True,False,False,False,False,False,True,False,False,False
0149_01,27.0,False,False,False,False,False,True,27.0,False,False,True,False,False,False,False,False,False,False,False,True,False,True
0151_01,38.0,False,False,False,False,False,False,20.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0152_01,41.0,False,False,False,False,False,False,32.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0160_01,22.0,False,False,False,False,False,False,22.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0163_01,26.0,False,False,False,False,False,True,8.0,True,False,True,False,True,False,True,False,False,False,False,False,False,False
0163_02,17.0,False,False,False,False,False,True,8.0,True,False,True,False,True,False,True,False,False,False,False,False,False,False
0164_01,57.0,False,False,False,False,False,True,28.0,False,False,False,False,True,False,False,False,False,False,False,True,False,True
0164_02,17.0,False,False,False,False,False,False,28.0,False,False,True,True,False,False,False,False,False,False,False,True,False,True
0165_01,35.0,False,False,False,False,False,True,37.0,False,True,True,False,True,False,False,False,False,False,True,False,False,False
0167_01,13.0,False,False,False,False,False,True,35.0,False,True,True,False,True,False,False,False,False,False,True,False,False,True
0167_02,27.0,False,False,False,False,False,False,35.0,False,True,False,False,True,False,False,False,False,False,True,False,False,True
0169_01,31.0,False,False,False,False,False,False,23.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0170_01,24.0,False,False,False,False,False,False,10.0,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0171_01,19.0,False,False,False,False,False,True,30.0,False,False,True,True,False,False,False,False,False,False,False,True,False,True
0172_01,32.0,False,False,False,False,False,True,24.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0173_01,58.0,False,False,False,False,False,True,11.0,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0174_01,21.0,False,False,False,False,False,False,38.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0177_01,38.0,False,False,False,False,False,False,2.0,True,False,False,False,True,False,True,False,False,False,False,False,False,True
0178_01,38.0,False,False,False,False,False,False,6.0,False,True,False,False,True,False,False,False,True,False,False,False,False,True
0179_01,19.0,False,False,False,False,False,True,26.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0179_02,0.0,False,False,False,False,False,False,26.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0179_03,3.0,False,False,False,False,False,True,26.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0181_01,20.0,False,False,False,False,False,False,27.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0182_01,24.0,False,False,False,False,False,True,3.0,True,False,True,False,True,False,False,True,False,False,False,False,False,False
0183_01,37.0,False,False,False,False,False,True,36.0,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0186_01,25.0,False,False,False,False,False,False,28.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0188_01,56.0,False,False,False,False,False,True,31.0,False,False,True,False,True,False,False,False,False,False,False,True,False,True
0189_01,49.0,False,False,False,False,False,False,8.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0190_01,11.0,False,False,False,False,False,False,32.0,False,False,True,False,False,False,False,False,False,False,False,True,False,True
0192_01,1.0,False,False,False,False,False,True,29.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0192_02,8.0,False,False,False,False,False,False,29.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0192_03,39.0,False,False,False,False,False,False,29.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0193_01,2.0,False,False,False,False,False,True,41.0,False,True,True,False,True,False,False,False,False,False,True,False,False,False
0193_02,23.0,False,False,False,False,False,False,41.0,False,True,False,False,True,False,False,False,False,False,True,False,False,False
0193_03,0.0,False,False,False,False,False,True,41.0,False,True,False,False,True,False,False,False,False,False,True,False,False,False
0195_01,39.0,False,False,False,False,False,True,42.0,False,True,False,False,True,False,False,False,False,False,True,False,False,False
0196_01,25.0,False,False,False,False,False,False,5.0,False,True,False,True,False,False,False,False,True,False,False,False,False,False
0197_01,36.0,False,False,False,False,False,False,5.0,True,False,False,False,True,False,False,True,False,False,False,False,False,False
0198_01,52.0,False,False,False,False,False,True,30.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0199_01,18.0,False,False,False,False,False,False,33.0,False,False,True,False,True,False,False,False,False,False,False,True,False,True
0200_01,15.0,False,False,False,False,False,True,31.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0201_01,35.0,False,False,False,False,False,True,3.0,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0201_02,47.0,False,False,False,False,False,True,3.0,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0202_01,45.0,False,False,False,False,False,True,9.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False
0202_02,27.0,False,False,False,False,False,True,2.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0203_01,51.0,False,False,False,False,False,True,8.0,True,False,True,False,True,False,False,True,False,False,False,False,False,True
0205_01,29.0,False,False,False,False,False,False,34.0,False,False,False,False,True,False,False,False,False,False,False,True,False,True
0206_01,27.0,False,False,False,False,False,True,9.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True
0207_01,19.0,False,False,False,False,False,False,32.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
0210_01,24.0,False,False,False,False,False,True,6.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0211_01,29.0,False,False,False,False,False,True,44.0,False,True,False,False,True,False,False,False,False,False,True,False,False,False
0211_02,11.0,False,False,False,False,False,True,44.0,False,True,True,False,True,False,False,False,False,False,True,False,False,False
0211_03,17.0,False,False,False,False,False,False,44.0,False,True,False,False,True,False,False,False,False,False,True,False,False,False
0212_01,13.0,False,False,False,False,False,False,9.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0212_02,35.0,False,False,False,False,False,False,45.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0213_01,21.0,False,False,False,False,False,False,46.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0216_01,21.0,False,False,False,False,False,False,40.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0217_01,38.0,False,False,False,False,False,False,47.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0219_01,19.0,False,False,False,False,False,True,36.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0220_01,2.0,False,False,False,False,False,True,37.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0220_02,0.0,False,False,False,False,False,True,37.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0220_03,13.0,False,False,False,False,False,False,37.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0220_04,25.0,False,False,False,False,False,False,10.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0220_05,16.0,False,False,False,False,False,False,48.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0220_06,1.0,False,False,False,False,False,False,37.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0220_07,15.0,False,False,False,False,False,True,37.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0221_01,21.0,False,False,False,False,False,False,13.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0221_02,23.0,False,False,False,False,False,False,13.0,False,True,False,False,True,False,False,False,False,True,False,False,False,True
0221_03,33.0,False,False,False,False,False,False,13.0,False,True,False,False,True,False,False,False,False,True,False,False,False,True
0221_04,21.0,False,False,False,False,False,True,13.0,False,True,True,False,True,False,False,False,False,True,False,False,False,True
0221_05,41.0,False,False,False,False,False,False,13.0,False,True,False,False,True,False,False,False,False,True,False,False,False,True
0221_06,16.0,False,False,False,False,False,False,13.0,False,True,False,False,True,False,False,False,False,True,False,False,False,True
0221_07,42.0,False,False,False,False,False,False,13.0,False,True,True,False,True,False,False,False,False,True,False,False,False,True
0222_01,20.0,False,False,False,False,False,False,41.0,False,True,False,False,True,False,False,False,False,False,True,False,False,True
0222_02,24.0,False,False,False,False,False,True,41.0,False,True,True,False,True,False,False,False,False,False,True,False,False,True
0222_03,16.0,False,False,False,False,False,True,14.0,False,True,True,False,True,False,False,False,False,True,False,False,False,True
0223_01,21.0,False,False,False,False,False,False,35.0,False,False,False,False,True,False,False,False,False,False,False,True,False,True
0224_01,32.0,True,True,True,True,True,False,42.0,False,True,False,False,True,True,False,False,False,False,True,False,False,True
0225_01,58.0,False,False,False,False,False,True,38.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
0229_01,24.0,False,False,False,False,False,False,43.0,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0231_01,30.0,False,False,False,False,False,False,44.0,False,True,False,False,True,False,False,False,False,False,True,False,False,True
0232_01,27.0,False,False,False,False,False,False,36.0,False,False,True,True,False,False,False,False,False,False,False,True,False,True
0233_01,32.0,False,False,False,False,False,False,45.0,False,True,False,False,True,False,False,False,False,False,True,False,False,True
0234_01,43.0,False,False,False,False,False,False,50.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0237_01,42.0,False,False,False,False,False,True,11.0,True,False,True,False,True,False,True,False,False,False,False,False,False,False
0239_01,37.0,False,False,False,False,False,False,427.0,False,True,False,False,True,False,False,False,False,False,True,False,False,True
0240_01,35.0,False,False,False,False,False,True,52.0,False,True,True,False,True,False,False,False,False,False,True,False,False,False
0241_01,33.0,False,False,False,False,False,False,11.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0242_01,18.0,False,False,False,False,False,False,46.0,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0243_01,21.0,False,False,False,False,False,False,37.0,False,False,True,False,True,False,False,False,False,False,False,True,False,True
0244_01,43.0,False,False,False,False,False,True,427.0,False,True,True,False,True,False,False,False,False,False,True,False,False,True
0244_02,14.0,False,False,False,False,False,True,47.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
0245_01,46.0,False,False,False,False,False,True,6.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0245_02,33.0,False,False,False,False,False,False,6.0,True,False,False,False,True,False,False,True,False,False,False,False,False,False
0246_01,21.0,False,False,False,False,False,False,8.0,False,True,False,False,True,False,False,False,True,False,False,False,False,False
0248_01,33.0,False,False,False,False,False,False,10.0,True,False,False,False,True,False,False,True,False,False,False,False,False,True
0250_01,47.0,False,False,False,False,False,False,38.0,False,False,True,True,False,False,False,False,False,False,False,True,False,True
0251_01,54.0,False,False,False,False,False,True,11.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
0252_01,30.0,False,False,False,False,False,False,53.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0253_01,29.0,False,False,False,False,False,False,42.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0254_01,21.0,False,False,False,False,False,True,54.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0255_01,24.0,False,False,False,False,False,True,3.0,True,False,True,False,True,False,False,False,False,False,False,False,False,True
0257_01,21.0,False,False,False,False,False,False,49.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True
0257_02,60.0,False,False,False,False,False,True,49.0,False,True,True,False,True,False,False,False,False,False,True,False,False,True
0258_01,22.0,False,False,False,False,False,False,50.0,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0260_01,26.0,False,False,False,False,False,False,16.0,True,False,False,False,True,False,False,False,False,True,False,False,False,True
0261_01,26.0,False,False,False,False,False,False,56.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0263_01,28.0,False,False,False,False,False,True,43.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0265_01,39.0,False,False,False,False,False,True,8.0,True,False,True,False,True,False,False,False,True,False,False,False,False,True
0267_01,13.0,False,False,False,False,False,False,51.0,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0269_01,47.0,False,False,False,False,False,True,52.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0270_01,63.0,False,False,False,False,False,False,59.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0275_01,27.0,False,False,False,False,False,True,9.0,True,False,True,False,False,False,False,False,True,False,False,False,False,True
0277_01,50.0,False,False,False,False,False,True,61.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0278_01,35.0,False,False,False,False,False,False,427.0,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0278_02,45.0,False,False,False,False,False,False,45.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0281_01,19.0,False,False,False,False,False,True,63.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0282_01,21.0,False,False,False,False,False,True,54.0,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0283_01,29.0,False,False,False,False,False,True,46.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
0283_02,22.0,False,False,False,False,False,True,64.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0285_01,14.0,False,False,False,False,False,True,16.0,True,False,True,False,True,False,False,False,False,True,False,False,False,False
