PassengerId,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,num,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_True,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,VIP_True,deck_B,deck_C,deck_D,deck_E,deck_F,deck_G,deck_T,side_S
0228_04,0.4430379746835443,False,False,False,False,False,False,0.0021164021164021165,True,False,False,False,True,False,True,False,False,False,False,False,False,True
0230_01,0.3670886075949367,False,False,False,False,False,False,0.02592592592592593,False,False,True,True,False,False,False,False,False,False,True,False,False,False
0230_02,0.25316455696202533,False,False,False,False,False,False,0.02592592592592593,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0235_01,0.31645569620253167,False,False,False,False,False,False,0.021164021164021166,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0236_01,0.45569620253164556,False,False,False,False,False,False,0.026984126984126985,False,True,True,False,True,False,False,False,False,False,True,False,False,False
0238_01,0.49367088607594933,False,False,False,False,False,False,0.003703703703703704,False,True,False,False,True,False,False,False,True,False,False,False,False,False
0247_01,0.2911392405063291,False,False,False,False,False,False,0.004761904761904762,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0247_02,0.24050632911392406,False,False,False,False,False,False,0.004761904761904762,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0249_01,0.6329113924050633,False,False,False,False,False,False,0.021693121693121695,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0256_01,0.5189873417721519,False,False,False,False,False,False,0.025396825396825397,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0259_01,0.24050632911392406,False,False,False,False,False,False,0.029100529100529102,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0262_01,0.25316455696202533,False,False,False,False,False,False,0.020634920634920638,False,False,False,False,True,False,False,False,False,False,False,True,False,True
0264_01,0.24050632911392406,False,False,False,False,False,False,0.002645502645502646,True,False,True,False,False,False,True,False,False,False,False,False,False,True
0264_02,0.4810126582278481,False,False,False,False,False,False,0.002645502645502646,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0264_03,0.4050632911392405,False,False,False,False,False,False,0.002645502645502646,True,False,False,False,False,False,True,False,False,False,False,False,False,True
0266_01,0.5569620253164557,False,False,False,False,False,False,0.006349206349206349,False,True,False,False,True,False,False,False,False,True,False,False,False,False
0266_02,0.22784810126582278,False,False,False,False,False,False,0.03015873015873016,False,True,False,False,True,False,False,False,False,False,True,False,False,False
0268_01,0.620253164556962,False,False,False,False,False,False,0.03068783068783069,False,True,False,False,True,False,False,False,False,False,True,False,False,False
0268_02,0.2911392405063291,False,False,False,False,False,False,0.0068783068783068784,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0271_01,0.3924050632911392,False,False,False,False,False,False,0.023280423280423283,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0272_01,0.6962025316455696,False,False,False,False,False,False,0.005291005291005292,False,True,False,False,True,False,False,False,True,False,False,False,False,False
0273_01,0.7594936708860759,False,False,False,False,False,False,0.03174603174603175,False,True,False,False,True,False,False,False,False,False,True,False,False,False
0273_02,0.25316455696202533,False,False,False,False,False,False,0.03174603174603175,False,True,True,False,True,False,False,False,False,False,True,False,False,False
0273_03,0.43037974683544306,False,False,False,False,False,False,0.007407407407407408,False,True,False,False,True,False,False,False,False,True,False,False,False,False
0274_01,0.17721518987341772,False,False,False,False,False,False,0.008994708994708995,False,True,False,False,True,False,False,False,False,True,False,False,False,True
0274_02,0.3291139240506329,False,False,False,False,False,False,0.008994708994708995,False,True,True,False,True,False,False,False,False,True,False,False,False,True
0276_01,0.24050632911392406,False,False,False,False,False,False,0.0031746031746031746,True,False,False,False,False,False,True,False,False,False,False,False,False,True
0276_02,0.31645569620253167,False,False,False,False,False,False,0.0031746031746031746,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0279_01,0.5316455696202531,False,False,False,False,False,False,0.03280423280423281,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0280_01,0.22784810126582278,False,False,False,False,False,False,0.028042328042328046,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0284_01,0.6329113924050633,False,False,False,False,False,False,0.007936507936507938,False,True,False,False,True,False,False,False,False,True,False,False,False,False
0292_01,0.3291139240506329,False,False,False,False,False,False,0.02962962962962963,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0293_01,0.5949367088607594,False,False,False,False,False,False,0.23386243386243388,True,False,True,False,True,False,False,False,False,False,True,False,False,True
0295_01,0.4430379746835443,False,False,False,False,False,False,0.03492063492063492,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0296_01,0.7341772151898734,False,False,False,False,False,False,0.03015873015873016,False,True,False,False,False,False,False,False,False,False,True,False,False,True
0299_01,0.25316455696202533,False,False,False,False,False,False,0.03068783068783069,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0300_01,0.35443037974683544,False,False,False,False,False,False,0.005820105820105821,True,False,False,False,True,False,False,False,True,False,False,False,False,False
0308_01,0.1518987341772152,False,False,False,False,False,False,0.025396825396825397,False,False,True,True,False,False,False,False,False,False,False,True,False,False
0311_01,0.25316455696202533,False,False,False,False,False,False,0.008994708994708995,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0312_01,0.27848101265822783,False,False,False,False,False,False,0.02592592592592593,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0317_01,0.3924050632911392,False,False,False,False,False,False,0.02275132275132275,False,False,False,False,True,False,False,False,False,False,False,True,False,True
0318_01,0.3037974683544304,False,False,False,False,False,False,0.027513227513227514,False,False,True,True,False,False,False,False,False,False,False,True,False,False
0319_01,0.21518987341772153,False,False,False,False,False,False,0.009523809523809525,False,True,False,False,True,False,False,False,False,True,False,False,False,False
0319_02,0.3291139240506329,False,False,False,False,False,False,0.03650793650793651,False,True,True,False,False,False,False,False,False,False,True,False,False,False
0323_01,0.22784810126582278,False,False,False,False,False,False,0.23386243386243388,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0325_01,0.6075949367088608,False,False,False,False,False,False,0.028571428571428574,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0328_01,0.4810126582278481,False,False,False,False,False,False,0.03756613756613757,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0329_01,0.4177215189873418,False,False,False,False,False,False,0.007407407407407408,True,False,True,False,False,False,True,False,False,False,False,False,False,False
0332_01,0.25316455696202533,False,False,False,False,False,False,0.029100529100529102,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0335_01,0.27848101265822783,False,False,False,False,False,False,0.010582010582010583,False,True,False,False,True,False,False,False,False,True,False,False,False,True
0339_01,0.6582278481012658,False,False,False,False,False,False,0.03968253968253969,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0339_02,0.18987341772151897,False,False,False,False,False,False,0.03968253968253969,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0339_03,0.31645569620253167,False,False,False,False,False,False,0.03968253968253969,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0339_04,0.17721518987341772,False,False,False,False,False,False,0.02962962962962963,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0339_05,0.3291139240506329,False,False,False,False,False,False,0.02962962962962963,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0339_06,0.20253164556962025,False,False,False,False,False,False,0.03968253968253969,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0339_07,0.6075949367088608,False,False,False,False,False,False,0.02962962962962963,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0339_08,0.45569620253164556,False,False,False,False,False,False,0.03968253968253969,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0342_01,0.24050632911392406,False,False,False,False,False,False,0.010052910052910053,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0342_02,0.5443037974683544,False,False,False,False,False,False,0.03068783068783069,False,False,True,True,False,False,False,False,False,False,False,True,False,False
0344_01,0.4050632911392405,False,False,False,False,False,False,0.004232804232804233,True,False,True,False,True,False,False,True,False,False,False,False,False,False
0344_02,0.6835443037974683,False,False,False,False,False,False,0.004232804232804233,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0349_01,0.4177215189873418,False,False,False,False,False,False,0.0021164021164021165,True,False,False,False,True,False,False,False,False,False,False,False,False,True
0349_02,0.26582278481012656,False,False,False,False,False,False,0.0021164021164021165,True,False,True,False,True,False,False,False,False,False,False,False,False,True
0349_03,0.4177215189873418,False,False,False,False,False,False,0.0021164021164021165,True,False,False,False,True,False,False,False,False,False,False,False,False,True
0349_04,0.35443037974683544,False,False,False,False,False,False,0.0021164021164021165,True,False,True,False,False,False,False,False,False,False,False,False,False,True
0349_05,0.2911392405063291,False,False,False,False,False,False,0.0021164021164021165,True,False,False,False,True,False,False,False,False,False,False,False,False,True
0349_06,0.3291139240506329,False,False,False,False,False,False,0.0021164021164021165,True,False,False,False,True,False,False,False,False,False,False,False,False,True
0351_01,0.5189873417721519,False,False,False,False,False,False,0.040740740740740744,False,True,True,False,True,False,False,False,False,False,True,False,False,False
0353_01,0.02531645569620253,False,False,False,False,False,False,0.032275132275132276,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0353_02,0.26582278481012656,False,False,False,False,False,False,0.032275132275132276,False,False,True,True,False,False,False,False,False,False,False,True,False,False
0354_01,0.8860759493670886,False,False,False,False,False,False,0.0417989417989418,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0362_01,0.25316455696202533,False,False,False,False,False,False,0.04232804232804233,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0363_01,0.3924050632911392,False,False,False,False,False,False,0.011640211640211642,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0363_02,0.10126582278481013,False,False,False,False,False,False,0.011640211640211642,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0363_03,0.06329113924050633,False,False,False,False,False,False,0.011640211640211642,False,False,True,False,True,False,False,False,False,True,False,False,False,True
0364_01,0.569620253164557,False,False,False,False,False,False,0.04285714285714286,False,True,False,False,True,False,False,False,False,False,True,False,False,False
0364_02,0.46835443037974683,False,False,False,False,False,False,0.23386243386243388,False,True,False,False,True,False,False,False,False,False,True,False,False,True
0366_01,0.3037974683544304,False,False,False,False,False,False,0.027513227513227514,False,False,True,False,True,False,False,False,False,False,False,True,False,True
0367_01,0.6962025316455696,False,False,False,False,False,False,0.005820105820105821,True,False,False,False,False,False,False,False,True,False,False,False,False,True
0374_01,0.22784810126582278,False,False,False,False,False,False,0.0455026455026455,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0374_02,0.45569620253164556,False,False,False,False,False,False,0.23386243386243388,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0386_01,0.7468354430379747,False,False,False,False,False,False,0.006349206349206349,False,True,False,False,True,False,False,False,True,False,False,False,False,True
0390_01,0.7721518987341772,False,False,False,False,False,False,0.03544973544973545,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0393_01,0.5822784810126582,False,False,False,False,False,False,0.03068783068783069,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0394_01,0.3670886075949367,False,False,False,False,False,False,0.046031746031746035,False,True,False,False,True,False,False,False,False,False,True,False,False,False
0399_01,0.22784810126582278,False,False,False,False,False,False,0.03597883597883598,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0400_01,0.25316455696202533,False,False,False,False,False,False,0.005291005291005292,True,False,True,False,True,False,False,True,False,False,False,False,False,False
0404_01,0.35443037974683544,False,False,False,False,False,False,0.04656084656084657,False,True,False,False,True,False,False,False,False,False,True,False,False,False
0406_01,0.3291139240506329,False,False,False,False,False,False,0.03703703703703704,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0414_01,0.4050632911392405,False,False,False,False,False,False,0.04920634920634921,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0416_01,0.22784810126582278,False,False,False,False,False,False,0.01216931216931217,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0418_01,0.6329113924050633,False,False,False,False,False,False,0.04973544973544974,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0419_01,0.5949367088607594,False,False,False,False,False,False,0.03703703703703704,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0419_02,0.18987341772151897,False,False,False,False,False,False,0.03703703703703704,False,False,True,True,False,False,False,False,False,False,False,True,False,False
0419_03,0.4430379746835443,False,False,False,False,False,False,0.03703703703703704,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0420_01,0.620253164556962,False,False,False,False,False,False,0.05026455026455027,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0421_01,0.4050632911392405,False,False,False,False,False,False,0.006349206349206349,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0422_01,0.7974683544303798,False,False,False,False,False,False,0.032275132275132276,False,False,False,False,True,False,False,False,False,False,False,True,False,True
0424_01,0.6835443037974683,False,False,False,False,False,False,0.038624338624338624,False,True,False,False,True,False,False,False,False,False,True,False,False,True
0426_01,0.26582278481012656,False,False,False,False,False,False,0.039153439153439155,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0440_01,0.4810126582278481,False,False,False,False,False,False,0.007407407407407408,False,True,False,False,True,False,False,False,True,False,False,False,False,False
0443_01,0.6329113924050633,False,False,False,False,False,False,0.012698412698412698,False,True,False,False,True,False,False,False,False,True,False,False,False,True
0450_01,0.4050632911392405,False,False,False,False,False,False,0.04338624338624339,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0451_01,0.4177215189873418,False,False,False,False,False,False,0.008994708994708995,True,False,True,False,False,False,False,True,False,False,False,False,False,True
0455_01,0.37974683544303794,False,False,False,False,False,False,0.008465608465608466,True,False,False,False,True,False,False,False,True,False,False,False,False,False
0464_01,0.35443037974683544,False,False,False,False,False,False,0.03597883597883598,False,False,True,False,True,False,False,False,False,False,False,True,False,True
0467_01,0.27848101265822783,False,False,False,False,False,False,0.008994708994708995,False,True,True,False,True,False,False,False,True,False,False,False,False,False
0467_02,0.3291139240506329,False,False,False,False,False,False,0.008994708994708995,False,True,True,False,True,False,False,False,True,False,False,False,False,False
0467_03,0.46835443037974683,False,False,False,False,False,False,0.008994708994708995,False,True,True,False,False,False,False,False,True,False,False,False,False,False
0467_04,0.7468354430379747,False,False,False,False,False,False,0.008994708994708995,False,True,False,False,True,False,False,False,True,False,False,False,False,False
0469_01,0.3924050632911392,False,False,False,False,False,False,0.009523809523809525,True,False,False,False,True,False,False,True,False,False,False,False,False,True
0473_01,0.31645569620253167,False,False,False,False,False,False,0.05396825396825397,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0478_01,0.4810126582278481,False,False,False,False,False,False,0.007407407407407408,True,False,False,False,True,False,False,True,False,False,False,False,False,False
